source_type,source_key,relation,target_type,target_key,source_ref
asset,SN:22349523021205,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=40
asset,SN:23059523020084,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=41
asset,SN:2530022102301149,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=42
asset,SN:2530022102301145,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=43
asset,SN:2530022102301148,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=44
asset,SN:2530022102301151,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=45
asset,SN:2530022102301147,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=46
asset,SN:2530022102301152,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=47
asset,SN:FGT60FTK23087443,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=48
asset,SN:AC8BA954563E,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=49
asset,SN:AC8BA9543BA7,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=50
asset,SN:AC8BA9545908,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=51
asset,SN:AC8BA9548B3C,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=52
asset,SN:AC8BA94CC48C,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=53
asset,SN:AC8BA94C76A1,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=54
asset,SN:4CE246CMQ7,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=55
asset,SN:AC8BA9A52CEC,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=56
asset,OBS:3F3C39BC13,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57
asset,OBS:1895351029,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57
asset,OBS:FD664D0110,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57
asset,OBS:42D06894CA,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57
asset,OBS:93220BB432,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=57
asset,OBS:FD91A2A480,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58
asset,OBS:1112343E89,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58
asset,OBS:B006FD8CFB,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58
asset,OBS:E708BFFC29,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58
asset,OBS:6CC450F327,OBSERVED_AT,location,VO02,Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=58
asset,SN:8CC33807N6,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=2
asset,SN:8CC33807NS,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=3
asset,SN:58D61F887469,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=4
asset,SN:KWC294003EG,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=5
asset,SN:9041B204B634,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=6
asset,SN:A89C6CD23F84,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=7
asset,SN:9041B204915F,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=8
asset,SN:S26023524700851,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=9
asset,SN:S26023524701186,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=10
asset,SN:S26023524701058,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=11
asset,SN:S26024524700326,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=12
asset,SN:S26024524700308,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=13
asset,SN:XXZTN261200011,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=14
asset,SN:XXZTN261200006,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=15
asset,SN:JVX97G4,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=16
asset,SN:1CR82307CY,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=17
asset,SN:1CR82307D4,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=18
asset,SN:CN41383K50,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=19
asset,OBS:351C9B094E,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20
asset,OBS:1ECFCF6344,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20
asset,OBS:A6D95BB1E3,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=20
asset,OBS:7D19C7F3CA,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21
asset,OBS:8AB8E6B162,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21
asset,OBS:4968AA0A23,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=21
asset,SN:20201130015,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=22
asset,SN:2020092533,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=23
asset,SN:D190928010055,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=24
asset,SN:D190928010054,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=25
asset,SN:2208523423456,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=26
asset,SN:2208523408905,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=27
asset,SN:2580022120601400,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=28
asset,SN:X7BA014973,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=29
asset,SN:VNC3K04690,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=30
asset,SN:5CG3350NKC,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=31
asset,SN:4951319256007,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=32
asset,SN:FGT60FTK25056910,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=33
asset,SN:2210010555452,OBSERVED_AT,location,VO04,Audit 2026 device/Data store/Audit/VO04.xlsx#VO04 FOOT LOCKER AEON THANH KHE!row=34
