asset_key,asset_code,asset_id,serial_number,name,category_code,model_code,location_code,intended_location_code,department_code,employee_id,status,raw_qty,unit_index,notes,source_kind,source_refs,needs_review,source_store_code
AID:22VN00000061,22VN00000061,22VN00000061,3KZCKG3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCMDMMA0,23019424,IN_USE,1,1,Hostname: AMMAVNMDC000061; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=61 | Audit 2026 device/Office assets.xlsx#Asset!row=59,false,
AID:22VN00000062,22VN00000062,22VN00000062,71GCGG3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCLEMMA0,23019383,IN_USE,1,1,Hostname: AMMAVNPDC000062; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=62 | Audit 2026 device/Office assets.xlsx#Asset!row=60,false,
AID:22VN00000063,22VN00000063,22VN00000063,9JYF7S3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCCOMMA0,24012956,IN_USE,1,1,Hostname: AMMAVNCEC000063; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=63 | Audit 2026 device/Office assets.xlsx#Asset!row=61,false,
AID:22VN00000064,22VN00000064,22VN00000064,B8972T3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCMDMMA0,25019163,IN_USE,1,1,Hostname: AMMAVNOPC000064; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=64 | Audit 2026 device/Office assets.xlsx#Asset!row=62,false,
AID:22VN00000065,22VN00000065,22VN00000065,42V72T3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,,,IN_USE,1,1,Hostname: AMMAVNLEC000065; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512 | Unresolved holder name: Nguyen Phuong Lan,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=65 | Audit 2026 device/Office assets.xlsx#Asset!row=106,true,
AID:22VN00000066,22VN00000066,22VN00000066,JWZF7S3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCWSMMA0,23019381,IN_USE,1,1,Hostname: AMMAVNLOC000066; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=66 | Audit 2026 device/Office assets.xlsx#Asset!row=63,false,
AID:22VN00000067,22VN00000067,22VN00000067,5CD250F9YL,Laptop HP ProBook 440 G9,LAP,M-63CA6AA708,HCM,,SCPJMMA0,26032382,IN_USE,1,1,Hostname: AMMAVNMD000067; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512 | Unresolved holder name: Le Ngoc Bao Minh,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=67 | Audit 2026 device/Office assets.xlsx#Asset!row=64,true,
AID:22VN00000068,22VN00000068,22VN00000068,6SYF7S3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,,,AVAILABLE,1,1,Hostname: AMMAVNMPC000068; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=68 | Audit 2026 device/Office assets.xlsx#Asset!row=65,false,
AID:22VN00000069,22VN00000069,22VN00000069,3DYF7S3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCECMMA0,,IN_USE,1,1,Hostname: AMMAVNITC000069; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 12; Disk: 256 | Unresolved holder name: Nguyen Tuong Vy,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=69 | Audit 2026 device/Office assets.xlsx#Asset!row=66,true,
AID:22VN00000070,22VN00000070,22VN00000070,H3NVHW3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCACMMA0,25018457,IN_USE,1,1,Hostname: AMMAVNACC000070; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=70 | Audit 2026 device/Office assets.xlsx#Asset!row=67,false,
AID:22VN00000071,22VN00000071,22VN00000071,BJ972T3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCOPMMA0,23019575,IN_USE,1,1,Hostname: AMMAVNITC000071; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=71 | Audit 2026 device/Office assets.xlsx#Asset!row=68,false,
AID:22VN00000072,22VN00000072,22VN00000072,1KHVHW3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCOPMMA0,23019413,IN_USE,1,1,Hostname: AMMAVNTAC000072; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=72 | Audit 2026 device/Office assets.xlsx#Asset!row=69,false,
AID:22VN00000073,22VN00000073,22VN00000073,7X82HW3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCVMMMA0,23019411,IN_USE,1,1,Hostname: AMMAVNMDC000073; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=73 | Audit 2026 device/Office assets.xlsx#Asset!row=70,false,
AID:22VN00000074,22VN00000074,22VN00000074,PC0VT5R5,Laptop Lenovo Thinkpad X280,LAP,M-367DE2FF9D,HCM,,SCECMMA0,,IN_USE,1,1,Hostname: AMMAVNMRC000074; CPU: INTEL (R) CORE (TM) I5-8250U 1.60GHZ (8CPUS); RAM: 8; Disk: 256 | Unresolved holder name: Nguyen Thanh Hai,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=74 | Audit 2026 device/Office assets.xlsx#Asset!row=71,true,
AID:22VN00000075,22VN00000075,22VN00000075,61N8RQ3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCOPMMA0,24010666,IN_USE,1,1,Hostname: AMMAVNOPC000075; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=75 | Audit 2026 device/Office assets.xlsx#Asset!row=72,false,
AID:22VN00000076,22VN00000076,22VN00000076,CXJ8VV3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCACMMA0,23019374,IN_USE,1,1,Hostname: AMMAVNECC000076; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=76 | Audit 2026 device/Office assets.xlsx#Asset!row=73,false,
AID:22VN00000077,22VN00000077,22VN00000077,6MS0HW3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCMDMMA0,23029081,IN_USE,1,1,Hostname: AMMAVNMDC000077; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=77 | Audit 2026 device/Office assets.xlsx#Asset!row=74,false,
AID:22VN00000078,22VN00000078,22VN00000078,9R2B9T3,Laptop Dell G15 5520,LAP,M-B75167F1BE,HCM,,SCMKMMA0,23019407,IN_USE,1,1,Hostname: AMMAVNGDC000078; CPU: 12TH GEN INTEL CORE I7-12700H(20CPU)2.3GHZ SSD512GB-GEFORCE GTX 3060; RAM: 32; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=78 | Audit 2026 device/Office assets.xlsx#Asset!row=75,false,
AID:22VN00000080,22VN00000080,22VN00000080,FLQ85R3,Laptop Dell G15 5520,LAP,M-B75167F1BE,HCM,,SCVMMMA0,23019412,IN_USE,1,1,Hostname: AMMAVNMDC000080; CPU: 12TH GEN INTEL CORE I7-12700H(20CPU)2.3GHZ SSD512GB-GEFORCE GTX 2050TI; RAM: 16; Disk: 1000,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=79 | Audit 2026 device/Office assets.xlsx#Asset!row=76,false,
AID:22VN00000081,22VN00000081,22VN00000081,F598VV3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCOPMMA0,25017209,IN_USE,1,1,Hostname: AMMAVNOPC000081; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=80 | Audit 2026 device/Office assets.xlsx#Asset!row=77 | Audit 2026 device/Office assets.xlsx#Asset!row=78,false,
AID:22VN00000082,22VN00000082,22VN00000082,DL0G7S3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,,,AVAILABLE,1,1,Hostname: AMMAVNMDC000082; CPU: 11TH Gen Intel ® Core™ i5-1135G7 @2.40Ghz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=81 | Audit 2026 device/Office assets.xlsx#Asset!row=79,false,
AID:22VN00000083,22VN00000083,22VN00000083,5YSSKS3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCMDMMA0,23019425,IN_USE,1,1,Hostname: AMMAVNMPC000083; CPU: 3000 MHz 11th Gen Intel Core i3-1115G4 @ 3.00GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=82 | Audit 2026 device/Office assets.xlsx#Asset!row=80,false,
AID:22VN00000084,22VN00000084,22VN00000084,BXSSKS3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,,,AVAILABLE,1,1,Hostname: AMMAVNTAC000084; CPU: 3000 MHz 11th Gen Intel Core i3-1115G4 @ 3.00GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=83 | Audit 2026 device/Office assets.xlsx#Asset!row=81,false,
AID:22VN00000086,22VN00000086,22VN00000086,4084RV3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCACMMA0,23019369,IN_USE,1,1,Hostname: AMMAVNMDC000086; CPU: 12th Gen Intel(R) Core(TM) i5-1235U[Cores 12; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=84 | Audit 2026 device/Office assets.xlsx#Asset!row=82,false,
AID:22VN00000087,22VN00000087,22VN00000087,2XSSKS3,Laptop Dell Latitude 3520,LAP,M-EC8F0C4F53,HCM,,SCITMMA0,25018937,IN_USE,1,1,Hostname: AMMAVNMDC000087; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=85 | Audit 2026 device/Office assets.xlsx#Asset!row=83 | Audit 2026 device/Office assets.xlsx#Asset!row=84,false,
AID:22VN00000091,22VN00000091,22VN00000091,PC0VT5RC,Laptop Lenovo Thinkpad X280,LAP,M-367DE2FF9D,HCM,,,,AVAILABLE,1,1,Hostname: AMMAVNITC000091; CPU: 1800 MHz Core i5-8250U; RAM: 8; Disk: 256,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=86 | Audit 2026 device/Office assets.xlsx#Asset!row=85,false,
AID:22VN00000092,22VN00000092,22VN00000092,1GHVHW3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCMDMMA0,26029968,IN_USE,1,1,Hostname: AMMAVNMDC000092; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=87 | Audit 2026 device/Office assets.xlsx#Asset!row=86,false,
AID:22VN00000094,22VN00000094,22VN00000094,9ZHQRV3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCWSMMA0,23019379,IN_USE,1,1,Hostname: AMMAVNOPC000094; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=88 | Audit 2026 device/Office assets.xlsx#Asset!row=87,false,
AID:22VN00000095,22VN00000095,22VN00000095,PC0VSNY2,Laptop Lenovo Thinkpad X280,LAP,M-367DE2FF9D,HCM,,,,IN_USE,1,1,Hostname: AMMAVNITC000095; CPU: INTEL® CORE ™I5-8250u CPU 1.60 GhZ; RAM: 8; Disk: 256 | Unresolved holder name: Testing,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=89 | Audit 2026 device/Office assets.xlsx#Asset!row=88,true,
AID:22VN00000096,22VN00000096,22VN00000096,PC12PNNM,Laptop Lenovo Thinkpad X280,LAP,M-367DE2FF9D,HCM,,,,IN_USE,1,1,CPU: INTEL® CORE ™I5-8250u CPU 1.60 GhZ; RAM: 8; Disk: 256 | Unresolved holder name: VN06-ADMIN | Source quantity 1; unit 1,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=90 | Audit 2026 device/Office assets.xlsx#Asset!row=111 | Audit 2026 device/Data store/!!!/VN06.xlsx#VN06!row=2,true,
AID:22VN00000097,22VN00000097,22VN00000097,B1K8VV3,Laptop Dell Latitude 5430,LAP,M-C77A43B17B,HCM,,SCHRMMA0,23019382,IN_USE,1,1,Hostname: AMMAVNHRC000097; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=91 | Audit 2026 device/Office assets.xlsx#Asset!row=89,false,
AID:22VN00000098,22VN00000098,22VN00000098,F650FX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCACMMA0,23019372,IN_USE,1,1,Hostname: AMMAVNACC000098; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=92 | Audit 2026 device/Office assets.xlsx#Asset!row=90,false,
AID:22VN00000099,22VN00000099,22VN00000099,2R20FX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCPJMMA0,23019414,IN_USE,1,1,Hostname: AMMAVNPDC000099; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=93 | Audit 2026 device/Office assets.xlsx#Asset!row=91,false,
AID:22VN00000100,22VN00000100,22VN00000100,JJNZDX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCPJMMA0,23019415,IN_USE,1,1,Hostname: AMMAVNPDC000100; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=94 | Audit 2026 device/Office assets.xlsx#Asset!row=92,false,
AID:22VN00000101,22VN00000101,22VN00000101,2Q20FX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCMDMMA0,23019423,IN_USE,1,1,Hostname: AMMAVNMDC000101; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=95 | Audit 2026 device/Office assets.xlsx#Asset!row=93,false,
AID:22VN00000102,22VN00000102,22VN00000102,CY40FX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCWSMMA0,23019380,IN_USE,1,1,Hostname: AMMAVNITC000102; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=96 | Audit 2026 device/Office assets.xlsx#Asset!row=94,false,
AID:22VN00000103,22VN00000103,22VN00000103,69LXDX3,Laptop Dell Latitude 3420,LAP,M-AB5CBB65FB,HCM,,SCMDMMA0,23019421,IN_USE,1,1,Hostname: AMMAVNLOC000103; CPU: 1400 MHz 11th Gen Intel Core i5-1135G7 @ 2.40GHz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=97 | Audit 2026 device/Office assets.xlsx#Asset!row=95,false,
AID:22VN00000104,22VN00000104,22VN00000104,29XCZH3,Laptop Dell Latitude 5420,LAP,M-485AB63FDB,HCM,,SCBDMMA0,23024603,IN_USE,1,1,Hostname: AMMAVNAMC000104; CPU: 11th GEN Intel(R) i5 -1135g7@ 2.40Ghz; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=98 | Audit 2026 device/Office assets.xlsx#Asset!row=96,false,
AID:22VN00000105,22VN00000105,22VN00000105,5CG3401CPM,Laptop HP Elite x360 1040,LAP,M-39E74F20EF,HCM,,SCACMMA0,23019369,IN_USE,1,1,Hostname: AMMAVNACC000105; CPU: 13th GEN Intel(R) i7 -1355U 1.70Ghz; RAM: 16; Disk: 1TB,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=99 | Audit 2026 device/Office assets.xlsx#Asset!row=97,false,
AID:22VN00000106,22VN00000106,22VN00000106,5CG3404MX5,Laptop HP Elite x360 1040,LAP,M-39E74F20EF,HCM,,SCMDMMA0,23019368,IN_USE,1,1,Hostname: AMMAVNAMC000106; CPU: 13th GEN Intel(R) i7 -1355U 1.70Ghz; Disk: 1TB,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=100 | Audit 2026 device/Office assets.xlsx#Asset!row=98,false,
AID:22VN00110009,22VN00110009,22VN00110009,5CG11088PT,Laptop HP 14s-cf2xxx,LAP,M-FA43C641B7,HCM,,SCITMMA0,24024355,IN_USE,1,1,Hostname: AMMAVNITC000029; CPU: 1100 MHz Pentium Silver N5030; RAM: 8; Disk: 250,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=101 | Audit 2026 device/Office assets.xlsx#Asset!row=99 | Audit 2026 device/Office assets.xlsx#Asset!row=100,false,
AID:22VN00110044,22VN00110044,22VN00110044,5CD236BCT6,Laptop HP 14s-cf2xxx,LAP,M-FA43C641B7,HCM,,SCMKMMA0,23025944,IN_USE,1,1,Hostname: AMMAVNMRC000116; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=102,false,
SN:5CD3094YZR,SN-5CD3094YZR,,5CD3094YZR,Laptop HP ProBook 440 G9,LAP,M-63CA6AA708,HCM,,,,AVAILABLE,1,1,Hostname: AMMAVNMRC000117; CPU: 2500 MHz 12th Gen Intel Core i5-1235U; RAM: 16; Disk: 512,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=103,false,
OBS:1ED85FB890,DATA-C84683B1C332,,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Asset management/Office/Office assets.xlsx#Sheet1!row=104,true,
AID:22VN00000036,22VN00000036,22VN00000036,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=103,false,
AID:22VN00000079,22VN00000079,22VN00000079,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=107,false,
AID:22VN00110003,22VN00110003,22VN00110003,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=108,false,
AID:22VN00000089,22VN00000089,22VN00000089,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=109,false,
AID:22VN00000093,22VN00000093,22VN00000093,,Office Asset,OFF,M-1EA571DA3F,HCM,,,,AVAILABLE,1,1,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=110,false,
SN:8CC3161T0J,SN-8CC3161T0J,,8CC3161T0J,Mini Pc,POS,M-342A24822F,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=2,false,A001
OBS:BBA8660547,DATA-AC46D842F496,,,Keyboard,POS,M-763A1D1E90,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=3,true,A001
OBS:6FD56E4AAD,DATA-32036092FD5A,,,Mouse,POS,M-C4141157CB,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=4,true,A001
SN:20201130040,SN-20201130040,,20201130040,Cash Drawer,POS,M-C37B899178,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=5,false,A001
SN:VFD220U13B20120035,SN-VFD220U13B20120035,,VFD220U13B20120035,Pole Display,POS,M-F1D669CAC8,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=6,false,A001
SN:G21M82792,SN-G21M82792,,G21M82792,Scanning gun,POS,M-CD90B4BBAE,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=7,false,A001
SN:1CR82307C4,SN-1CR82307C4,,1CR82307C4,Monitor,POS,M-1EBD026F66,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=8,false,A001
SN:X7B9022774,SN-X7B9022774,,X7B9022774,Bill Printer,BACKEND,M-A44B40D714,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=9,false,A001
SN:PSZ27181AHK,SN-PSZ27181AHK,,PSZ27181AHK,"Switch (Internal Switch-POS, TF, Wifi)",NET,M-7359091762,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=10,false,A001
SN:AC8BA9548380,SN-AC8BA9548380,,AC8BA9548380,Access Point,NET,M-0EF0AAD3FE,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=11,false,A001
SN:FGT40FTK2309D2D4,SN-FGT40FTK2309D2D4,,FGT40FTK2309D2D4,Firewall,NET,M-1D807E3F07,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=12,false,A001
SN:CNB3Q9MLY6,SN-CNB3Q9MLY6,,CNB3Q9MLY6,Printer,BACKEND,M-D1FAD0A5C2,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=13,false,A001
SN:S24165523020818,SN-S24165523020818,,S24165523020818,PDT,PDT,M-3CA18C0ABD,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=14,false,A001
SN:F7N4GGJ73G,SN-F7N4GGJ73G,,F7N4GGJ73G,Ipad,BACKEND,M-E1FE6E4D6E,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=15,false,A001
SN:2530022102301145,SN-2530022102301145,,2530022102301145,PDT's Printer,PDT,M-C716B96A9A,A001,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=16 | Audit 2026 device/Data store/Audit/VO02.xlsx#VO02!row=43,true,A001
SN:8CC3213L46,SN-8CC3213L46,,8CC3213L46,Mini Pc,POS,M-5D3B848B56,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=2,false,A002
SN:20201130017,SN-20201130017,,20201130017,Cash Drawer,POS,M-C37B899178,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=3,false,A002
SN:211130000023,SN-211130000023,,211130000023,Pole Display,POS,M-F1D669CAC8,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=4,false,A002
SN:G23D05251,SN-G23D05251,,G23D05251,Scanning gun,POS,M-CD90B4BBAE,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=5,false,A002
SN:1CR82307CJ,SN-1CR82307CJ,,1CR82307CJ,Monitor,POS,M-1EBD026F66,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=6,false,A002
SN:X7BA004104,SN-X7BA004104,,X7BA004104,Bill Printer,BACKEND,M-A44B40D714,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=7,false,A002
SN:PSZ27181D30,SN-PSZ27181D30,,PSZ27181D30,"Switch (Internal Switch-POS, TF, Wifi)",NET,M-7359091762,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=8,false,A002
SN:9C05D679853C,SN-9C05D679853C,,9C05D679853C,Access Point,NET,M-6C874DB6B9,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=9,false,A002
SN:FGT40FTK24007310,SN-FGT40FTK24007310,,FGT40FTK24007310,Firewall,NET,M-ECEE1E3A15,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=10,false,A002
SN:ZAU82MM037794,SN-ZAU82MM037794,,ZAU82MM037794,Access Point,NET,M-15204634F4,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=11,false,A002
SN:CNB3R38327,SN-CNB3R38327,,CNB3R38327,Printer,BACKEND,M-21E65D4CEE,A002,,,,IN_USE,1,1,Source quantity 1; unit 1,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=12,false,A002
